Time Step,True_rot_1_y,Predicted_rot_1_y,Absolute_Error
1103,-0.9997785834590656,-0.9997717036278203,6.879831245254486e-06
1104,-0.999768661532591,-0.9997682629012472,3.9863134382311927e-07
1105,-0.9997690904435798,-0.9997635850457612,5.50539781851711e-06
1106,-0.9997200937314382,-0.9997633996359002,4.330590446199878e-05
1107,-0.9997199835804153,-0.999713350775065,6.63280535029287e-06
1108,-0.9997081158030469,-0.9997136378494961,5.522046449213391e-06
1109,-0.9996615874463696,-0.9997002875605516,3.870011418205532e-05
1110,-0.9996535252931577,-0.9996533000559259,2.2523723175460475e-07
1111,-0.9996368401335806,-0.9996431769905633,6.336856982702699e-06
1112,-0.9996407002179942,-0.9996226147539289,1.8085464065342727e-05
1113,-0.9996419553212692,-0.9996249696081378,1.698571313135666e-05
1114,-0.9996296699936609,-0.9996228729839731,6.79700968775343e-06
1115,-0.9995550022181533,-0.999607228264759,5.222604660570784e-05
1116,-0.9995254510551828,-0.9995308509414752,5.399886292445366e-06
1117,-0.999492592321471,-0.999497321921349,4.729599877961732e-06
1118,-0.9994688711332426,-0.9994618668702817,7.0042629608524365e-06
1119,-0.9994573965496876,-0.9994388109767403,1.858557294731611e-05
1120,-0.9994705446749939,-0.9994262139184426,4.433075655130292e-05
1121,-0.9994337500362118,-0.9994362710356066,2.5209993947949982e-06
1122,-0.9994140192251217,-0.9993910219005789,2.299732454280612e-05
1123,-0.999326794747949,-0.9993669747143561,4.0179966407039025e-05
1124,-0.99930599608232,-0.9992705809798876,3.5415102432323486e-05
1125,-0.9992441317408903,-0.999251046056929,6.9143160387197256e-06
1126,-0.9991648556965208,-0.9991834723951984,1.8616698677642596e-05
1127,-0.999143844350878,-0.999104255805282,3.958854559604763e-05
1128,-0.9991044640344383,-0.9990763448939863,2.81191404519765e-05
1129,-0.9990810766406258,-0.9990302142829319,5.0862357693914895e-05
1130,-0.9990645840865005,-0.9989963216621399,6.826242436053231e-05
1131,-0.9989441388164434,-0.9989723516372685,2.8212820825102014e-05
1132,-0.9988992405060614,-0.9988393751986931,5.9865307368234255e-05
1133,-0.9988768243053063,-0.9987799150742499,9.690923105643012e-05
1134,-0.9988319991059785,-0.9987454579757946,8.654113018391474e-05
1135,-0.9987677667503374,-0.9986917656026981,7.60011476392819e-05
1136,-0.9987375871878594,-0.9986249056527482,0.00011268153511123646
1137,-0.9985907587076273,-0.9985851306194041,5.628088223130767e-06
1138,-0.9985599899977892,-0.9984187172921707,0.00014127270561847816
1139,-0.9985586412733435,-0.9983813510173134,0.00017729025603008264
1140,-0.9985109070256013,-0.9983977084185237,0.00011319860707759144
1141,-0.9984935223137331,-0.998378030476327,0.00011549183740611202
1142,-0.9984353235480848,-0.9983701103338908,6.521321419405979e-05
1143,-0.9983825929324783,-0.9983097962317299,7.279670074844535e-05
1144,-0.9982914223159647,-0.9982724344237569,1.8987892207777968e-05
1145,-0.9982351372202067,-0.9981867267707589,4.841044944781103e-05
1146,-0.9982284317864795,-0.9981257612628366,0.00010267052364287821
1147,-0.998161586080593,-0.9981302320730515,3.135400754150641e-05
1148,-0.9981327076229063,-0.998082865494521,4.9842128385324536e-05
1149,-0.9981092093517618,-0.9980602976189327,4.891173282917105e-05
1150,-0.9980296604380983,-0.9980616803600834,3.2019921985093625e-05
1151,-0.9980097747629159,-0.998004920666086,4.85409682982052e-06
1152,-0.9979782957318878,-0.99798786296037,9.567228482221246e-06
1153,-0.9980185562302752,-0.9979708545223392,4.7701707935998705e-05
1154,-0.9979718624209845,-0.9980177626137287,4.59001927441971e-05
1155,0.9963054553462102,0.996252408035191,5.304731101918314e-05
1156,0.9963510994184057,0.9962843585263024,6.674089210334522e-05
1157,0.9964272247558769,0.9963256384670441,0.00010158628883272236
1158,0.996439978125221,0.9964234147504025,1.6563374818479026e-05
1159,0.9965410662638299,0.9964558349625231,8.523130130677625e-05
1160,0.9966267243959527,0.9965993873207775,2.7337075175215553e-05
1161,0.9966593879355291,0.9967634416184562,0.0001040536829270966
1162,0.9968100967419661,0.9968331217652797,2.302502331363865e-05
1163,0.9968561936200028,0.9969882577044369,0.00013206408443411366
1164,0.9970356404564369,0.9969831977356862,5.244272075066725e-05
1165,0.9971023160238385,0.996907212885109,0.00019510313872950213
1166,0.9972858798046391,0.9969107392118204,0.0003751405928187346
1167,0.9971852406452628,0.997087450616936,9.779002832677186e-05
1168,0.9972116617657881,0.9969768780520736,0.0002347837137145481
1169,0.997333071834811,0.9970332892930759,0.0002997825417351274
1170,0.9973026321641868,0.9971987276736727,0.00010390449051411732
1171,0.9973047497346129,0.997192431852355,0.0001123178822579618
1172,0.9973038030391905,0.9972719036857713,3.1899353419184706e-05
1173,0.9972522607945411,0.9973366185458588,8.43577513176541e-05
1174,0.9972736979322103,0.9973577566195228,8.405868731242716e-05
1175,0.9973124015059729,0.997452549273442,0.00014014776746906765
1176,0.9973387494354435,0.9975266246853908,0.0001878752499472336
1177,0.9973489772904122,0.9975880924918926,0.0002391152014804554
1178,0.9974659518856128,0.9976196143666489,0.0001536624810360987
1179,0.9975024229134354,0.9977374524194009,0.00023502950596554495
1180,0.9974735740517249,0.9977476236014816,0.00027404954975673856
1181,0.9974581361667543,0.9976352969125837,0.00017716074582940777
1182,0.9974921318264405,0.9975657296075089,7.359778106841297e-05
1183,0.9975626770072032,0.9975517674960795,1.0909511123702309e-05
1184,0.9976709084804474,0.9975676987808509,0.00010320969959642934
1185,0.997785114275165,0.997645361798477,0.0001397524766880709
1186,0.9978377245675494,0.9977529442216501,8.478034589931571e-05
1187,0.9978477639613428,0.9978153511986632,3.241276267962334e-05
1188,0.9978242711964659,0.9978338658402838,9.594643817889548e-06
1189,0.9978570542807577,0.9978147583118463,4.2295968911365556e-05
1190,0.9978444810913019,0.9978465270248174,2.0459335154932035e-06
1191,0.9978729548019997,0.9978397490832597,3.320571873999256e-05
1192,0.9979373028972928,0.9978622371070678,7.506579022498183e-05
1193,0.9978857457584397,0.9979325183174985,4.677255905882749e-05
1194,0.9978931249606826,0.9978836793734221,9.445587260459298e-06
1195,0.9979094238969524,0.9979101340924718,7.101955193933307e-07
1196,0.9978931564124194,0.9979233729859202,3.0216573500774224e-05
1197,0.9978924132050977,0.9979227663449941,3.0353139896410752e-05
1198,0.9979066015344443,0.9979255619784125,1.896044396820784e-05
1199,0.9978703801272885,0.9979424044673512,7.202434006270408e-05
1200,0.9979144056054229,0.9979122878713591,2.1177340637779096e-06
1201,0.9979030095637657,0.9979681836131624,6.517404939676563e-05
1202,0.9979223475456342,0.9979667619689225,4.441442328828593e-05
1203,0.9979568215308356,0.997968044481505,1.122295066935397e-05
1204,0.9979208942086899,0.9979360267936918,1.5132585001853549e-05
1205,0.9979755039058175,0.9977917430030384,0.000183760902779051
1206,0.9980448294718262,0.997780442306209,0.0002643871656171637
1207,0.9981182830884321,0.9979024345468627,0.0002158485415694189
1208,0.9981253275836093,0.9979615603296059,0.00016376725400335523
1209,0.9982035521311409,0.9979338374660993,0.00026971466504155384
1210,0.9982684477943841,0.9980055363613515,0.00026291143303258657
1211,0.9983107484144945,0.9981045435404132,0.00020620487408129495
1212,0.9983699648541848,0.9981392137837994,0.00023075107038539322
1213,0.9984128838159464,0.9981978378837478,0.00021504593219856538
1214,0.9984117235748502,0.9983089240179904,0.00010279955685976727
1215,0.9984829808578595,0.998382832257125,0.00010014860073448428
1216,0.9985022683677635,0.9984870988813432,1.516948642021898e-05
1217,0.9984670090082485,0.9985087766063526,4.176759810414765e-05
1218,0.9984853991831912,0.9985218972503016,3.649806711036874e-05
1219,0.9986560379705723,0.9985486771651296,0.00010736080544271331
1220,0.9987434605359615,0.9986855005839937,5.79599519677787e-05
1221,0.9988621791332003,0.998752887320825,0.00010929181237528951
1222,0.9988577244815615,0.9988838567391893,2.613225762782001e-05
1223,0.9988644787008042,0.9988787170551188,1.4238354314577428e-05
1224,0.9988391727929011,0.9988829027559135,4.372996301238441e-05
1225,0.9988710065049075,0.9988254972745485,4.550923035895327e-05
1226,0.9989482706088391,0.9988856711569146,6.259945192443883e-05
1227,0.9989574327475452,0.9989554445288734,1.988218671811204e-06
1228,0.9989810587391528,0.9988878471614849,9.321157766783994e-05
1229,0.9990125652000332,0.9989322514864505,8.031371358274697e-05
1230,0.9990145233131388,0.9989559915832391,5.853172989966904e-05
1231,0.9990834939598745,0.9990045629485886,7.893101128586544e-05
1232,0.9991573136755814,0.999071202289369,8.611138621239522e-05
1233,0.9992049143142109,0.9991675461257328,3.736818847810408e-05
1234,0.999225408078728,0.9992129625082438,1.2445570484187485e-05
1235,-0.05295957532158613,-0.05339171174777425,0.00043213642618811915
1236,-0.05188722322166339,-0.0531131653193755,0.00122594209771211
1237,-0.05062918439828191,-0.05139573061470075,0.0007665462164188411
1238,-0.04970556174427873,-0.050439603476747,0.0007340417324682713
1239,-0.04919830420745635,-0.04926905449008595,7.075028262960165e-05
1240,-0.04760183909977906,-0.04856622788136296,0.0009643887815838983
1241,-0.046016761988924446,-0.04691810959941352,0.0009013476104890727
1242,-0.04495522446391715,-0.04545230192802567,0.000497077464108521
1243,-0.04354753677611176,-0.04431536845806483,0.000767831681953067
1244,-0.043376382496833954,-0.042512503221677156,0.0008638792751567981
1245,-0.04165146305061895,-0.04241005078920045,0.0007585877385814996
1246,-0.0408946124828584,-0.04048109623083205,0.00041351625202635384
1247,-0.03969899760694847,-0.03951407691053103,0.0001849206964174427
1248,-0.03863258760525204,-0.038419882702164385,0.00021270490308765433
1249,-0.03708056075223756,-0.03691024635524663,0.00017031439699093098
1250,-0.036586098966256884,-0.03557669785013621,0.0010094011161206756
1251,-0.03346650495949687,-0.03526117363385871,0.0017946686743618365
1252,-0.03197795877734265,-0.031876550560329765,0.0001014082170128841
1253,-0.031099549833716794,-0.030041010332832404,0.0010585395008843902
1254,-0.029748229071810513,-0.029126007914135898,0.0006222211576746156
1255,-0.02889337895181712,-0.027690818360908108,0.001202560590909011
1256,-0.028154943263600882,-0.02671195313196485,0.0014429901316360336
1257,-0.026782969633668673,-0.025831950621170642,0.0009510190124980313
1258,-0.0249833268281857,-0.024318310577344546,0.0006650162508411543
1259,-0.022801874555173643,-0.022548542455853693,0.00025333209931995004
1260,-0.020521695190549256,-0.020552781974670288,3.108678412103161e-05
1261,-0.018584244738195605,-0.018328908531635792,0.00025533620655981276
1262,-0.018315583344415937,-0.016547319638237152,0.0017682637061787847
1263,-0.018469730084321262,-0.016566804399194394,0.0019029256851268682
1264,-0.016862171737598363,-0.017203108585393687,0.00034093684779532354
1265,-0.015100068793101565,-0.01606734795504004,0.0009672791619384745
1266,-0.013936017377646878,-0.014667204803426084,0.0007311874257792065
1267,-0.012724080675881268,-0.013697184281594514,0.0009731036057132464
1268,-0.013063661185858956,-0.012631975017426213,0.0004316861684327423
1269,-0.01268828380602686,-0.013003052502882176,0.0003147686968553165
1270,-0.012407906323413995,-0.012518477187366206,0.00011057086395221093
1271,-0.012079620386926284,-0.012146185258597446,6.656487167116219e-05
1272,-0.010714390013038345,-0.011685513379020985,0.0009711233659826391
1273,-0.01091291512957688,-0.010253662552503729,0.0006592525770731505
1274,-0.010615129842131664,-0.01038992573697549,0.00022520410515617338
1275,-0.009847407514987748,-0.010054787179770857,0.00020737966478310936
1276,-0.009001615865095193,-0.009333963475843839,0.0003323476107486463
1277,-0.00816387271177475,-0.008552894188823691,0.00038902147704894183
1278,-0.006967047924653223,-0.007873062388333726,0.000906014463680503
1279,-0.007066487093060585,-0.006873988685740566,0.000192498407320019
1280,-0.005926050167399664,-0.007056034023586997,0.001129983856187333
1281,-0.005443308291072715,-0.0058395708894671975,0.00039626259839448206
1282,-0.004107357999377326,-0.005267288963247028,0.001159930963869702
1283,-0.002757529432469867,-0.0038476034364429766,0.0010900740039731095
1284,-0.001667409131282164,-0.0024526768091771194,0.0007852676778949553
1285,-0.0004193951613480617,-0.0013802617153423043,0.0009608665539942426
1286,0.0005217588464585785,-5.5893496931603575e-05,0.0005776523433901821
1287,0.0030088991552006472,0.0009213240174029604,0.002087575137797687
1288,0.005399477505524297,0.0034901501188125275,0.001909327386711769
1289,0.006239389961456913,0.006060135499217331,0.0001792544622395819
1290,0.0074499097867112875,0.007126257041730618,0.00032365274498066983
1291,0.008033560546233135,0.00851120998676626,0.000477649440533124
1292,0.009161064905372806,0.009253205769500185,9.214086412737826e-05
1293,0.010461160378690004,0.010522235539937648,6.107516124764442e-05
1294,0.01245785323725103,0.011858238151440865,0.000599615085810164
1295,0.01416500639017353,0.013892019001843723,0.0002729873883298064
1296,0.01507219857935442,0.01580998973036156,0.0007377911510071389
1297,0.015956981196657977,0.016986978983131194,0.0010299977864732177
1298,0.01692853940720475,0.01815954575862986,0.001231006351425111
1299,0.017870871440487775,0.01927545804089375,0.0014045866004059743
1300,0.020232149734151182,0.020506333414344737,0.000274183680193555
1301,0.02194566812926622,0.022871100069125412,0.0009254319398591913
1302,0.022479020955681217,0.02462369339557997,0.002144672439898753
1303,0.02347373290632538,0.025114373793767575,0.0016406408874421949
1304,0.024861672021248123,0.026033718206916575,0.0011720461856684523
1305,0.025226294207426007,0.027394490329186047,0.0021681961217600403
1306,0.026792828650223952,0.028022722720810196,0.001229894070586244
1307,0.02826874206695749,0.02968854730747093,0.0014198052405134387
1308,0.029586675478726662,0.031195381321105407,0.001608705842378745
1309,0.03099599620791618,0.032385017370694734,0.0013890211627785552
1310,0.033936282136384256,0.03354379866699874,0.0003924834693855156
1311,0.035246910374319436,0.03606867425477386,0.0008217638804544208
1312,0.03519374927292074,0.03716866497972068,0.0019749157067999387
1313,0.03706610748075814,0.036757856691989804,0.00030825078876833834
1314,0.038282405951028865,0.03850121478506328,0.00021880883403441187
1315,0.9994453407157449,0.9994678520084699,2.2511292725013732e-05
1316,0.9995309433648533,0.9995044048523387,2.6538512514551194e-05
1317,0.9995276085431066,0.9995970920152419,6.948347213531214e-05
1318,0.9995944755998399,0.9996019987115953,7.523111755336487e-06
1319,0.9996052148319491,0.9996658260661243,6.061123417522296e-05
1320,0.9995969420317564,0.9996723863124495,7.544428069305997e-05
1321,0.9996286729455293,0.9996516034056017,2.2930460072401182e-05
1322,0.9996177168497593,0.9996674615429512,4.974469319185548e-05
1323,0.9996593267333179,0.9996680248147579,8.698081439995065e-06
1324,0.999670586650944,0.9997023444042704,3.175775332642239e-05
1325,0.9997001545310621,0.9997113427172993,1.1188186237243158e-05
1326,0.9997346313497126,0.9997339310930609,7.002566517755326e-07
1327,0.9997732313044878,0.999761474960405,1.1756344082791692e-05
1328,0.9997748705316145,0.9997967832237007,2.1912692086178964e-05
1329,0.9997976491456634,0.9997989725242249,1.323378561512989e-06
1330,0.9997817440606788,0.9998188209803532,3.7076919674472464e-05
1331,0.9997982686083022,0.9998058171632305,7.54855492823836e-06
1332,0.9998066814625282,0.9998215904455163,1.4908982988171005e-05
1333,0.9998116456366231,0.9998311112555257,1.946561890264764e-05
1334,0.9998117719094421,0.9998396083045002,2.783639505810065e-05
1335,0.9998296216196951,0.9998422461192,1.2624499504898523e-05
1336,0.9998589548452087,0.9998579546013914,1.000243817328439e-06
1337,0.9998480813876608,0.9998764494957596,2.836810809880852e-05
1338,0.9998472123384909,0.999862132102688,1.4919764197096619e-05
1339,0.9998747526756876,0.9998558015702258,1.8951105461795237e-05
1340,0.999900375555233,0.9998722356731938,2.8139882039202035e-05
1341,0.9999151799385141,0.9998936041948815,2.1575743632595845e-05
1342,0.9998992822938589,0.9999051802622714,5.897968412438281e-06
1343,0.9999077092129617,0.9998918300531592,1.5879159802500986e-05
1344,0.9999171887899533,0.9999004458371074,1.6742952845927306e-05
1345,0.9999208777215193,0.9999100902251512,1.078749636806986e-05
1346,0.9999175285232823,0.999916160939105,1.3675841773475028e-06
1347,0.999917386705015,0.9999166087413994,7.779636155280656e-07
1348,0.9999120056459995,0.9999168408929826,4.835246983136976e-06
1349,0.9999021923906483,0.9999131640534572,1.0971662808945126e-05
1350,0.9999134244981597,0.9999049573325285,8.467165631187434e-06
1351,0.9999223259798051,0.9999126592952704,9.666684534725967e-06
1352,0.9999145837260234,0.9999202492745523,5.665548528877018e-06
1353,0.9999147170654364,0.9999145479152141,1.6915022238439548e-07
1354,0.999923973157978,0.9999143119730564,9.661184921627708e-06
1355,0.9999252741177262,0.9999227975260089,2.476591717370802e-06
1356,0.9999257659988793,0.9999251856172547,5.803816245375515e-07
1357,0.9999114390843123,0.9999255441418069,1.4105057494551154e-05
1358,0.9999142981427341,0.9999146510160066,3.5287327249111655e-07
1359,-0.999931738572273,-0.9999162285628967,1.5510009376273892e-05
1360,-0.9999243596504499,-0.9999263301663489,1.970515899007985e-06
1361,-0.9999221517494178,-0.9999217406348411,4.111145767149438e-07
1362,-0.9999163121043858,-0.9999187050471642,2.3929427783730972e-06
1363,-0.9999016358796765,-0.9999139454244488,1.2309544772270975e-05
1364,-0.9999257871772523,-0.9999026530834967,2.313409375565012e-05
1365,-0.9999155411722429,-0.9999198311689108,4.289996667905527e-06
1366,-0.9999101368669434,-0.9999075197025359,2.617164407525685e-06
1367,-0.9999146306135744,-0.999906247734632,8.382878942447824e-06
1368,-0.9999165178237899,-0.9999031953018709,1.3322521918990304e-05
1369,-0.9999032916159176,-0.9999042338032994,9.421873817805348e-07
1370,-0.9998864809576571,-0.9998968168750217,1.0335917364656666e-05
1371,-0.9998745291924943,-0.9998827618133923,8.23262089799659e-06
1372,-0.9998527239905685,-0.99986965452404,1.6930533471515297e-05
1373,-0.9998628370645374,-0.9998441798072675,1.865725726990508e-05
1374,-0.9998631698592245,-0.9998468560534775,1.6313805747070198e-05
1375,-0.9998661042407296,-0.9998447345087019,2.136973202770953e-05
1376,-0.9998216780166674,-0.9998579051934555,3.622717678808396e-05
1377,-0.9998388397472622,-0.9998108995633602,2.7940183901953297e-05
1378,-0.9998204700668448,-0.9998238290270783,3.3589602335126756e-06
1379,-0.9998199329190242,-0.9998025694070389,1.7363511985224456e-05
1380,-0.9998155756830183,-0.9998071878732449,8.38780977341358e-06
1381,-0.9998221240596598,-0.9998062069506803,1.5917108979413008e-05
1382,-0.9997967738690369,-0.9998083431189408,1.1569249903975454e-05
1383,-0.999808326320372,-0.9997867266880062,2.159963236580964e-05
1384,-0.9997996594254578,-0.9997974424096664,2.217015791394772e-06
1385,-0.999789325562833,-0.9997841809101345,5.144652698407803e-06
1386,-0.9998086368920163,-0.9997820680922037,2.656879981255411e-05
1387,-0.9998051327035806,-0.9997953643266887,9.768376891927666e-06
1388,-0.9998142547670036,-0.9997926892318447,2.1565535158862836e-05
1389,-0.9997839358907358,-0.999803775435036,1.9839544300181977e-05
1390,-0.9997850970152063,-0.9997800659735373,5.031041669045777e-06
1391,-0.9997821515458702,-0.9997787687776297,3.382768240522971e-06
1392,-0.9997602364482981,-0.9997769825977129,1.674614941471475e-05
1393,-0.9997512457671347,-0.9997573050628404,6.059295705740375e-06
1394,-0.99975126217904,-0.9997508320626943,4.3011634565104373e-07
1395,-0.08161445582805388,-0.08145169131645408,0.0001627645115998
1396,-0.07752097876368441,-0.08142830846641823,0.003907329702733817
1397,-0.07690759346422046,-0.07716631013435117,0.000258716670130707
1398,-0.0753813863440724,-0.07628287288513208,0.0009014865410596762
1399,-0.07292947354946906,-0.07443157821373987,0.0015021046642708091
1400,-0.07061736912673713,-0.07170446021342766,0.0010870910866905281
1401,-0.07059219677484957,-0.06920993440974213,0.0013822623651074395
1402,-0.06832990148582306,-0.06909467660989999,0.0007647751240769246
1403,-0.06544800326469019,-0.06677615410902052,0.001328150844330328
1404,-0.06294794598731596,-0.063627421302487,0.0006794753151710409
1405,-0.06225870149047278,-0.060998812138713734,0.0012598893517590457
1406,-0.059769379905012056,-0.06015346004300488,0.0003840801379928274
1407,-0.058639544766502794,-0.05763217393265874,0.0010073708338440568
1408,-0.057740974255414995,-0.056450718208810445,0.0012902560466045501
1409,-0.05648758612975119,-0.055479930594995105,0.0010076555347560828
1410,-0.053968667946497906,-0.05412096399211527,0.0001522960456173672
1411,-0.05346169932509172,-0.05142770545325995,0.0020339938718317713
1412,-0.05170078895003729,-0.05077800937961677,0.0009227795704205219
1413,-0.05026512223172332,-0.049044896267163435,0.0012202259645598887
1414,-0.04924490140715285,-0.047378313481018924,0.0018665879261339224
1415,-0.049011304139390685,-0.04609624053987087,0.002915063599519818
1416,-0.04658843434137969,-0.045978018367029326,0.0006104159743503673
1417,-0.04679806189238939,-0.04373351643862348,0.0030645454537659156
1418,-0.045663755056329844,-0.04424382924676554,0.001419925809564307
1419,-0.04359689766148606,-0.04308586982053111,0.0005110278409549557
1420,-0.0432944653754985,-0.04129227681362754,0.0020021885618709545
1421,-0.042036648486868285,-0.041257772711817,0.0007788757750512854
1422,-0.040696375957502966,-0.04061151399500532,8.486196249764266e-05
1423,-0.0382660213156531,-0.03949111713994585,0.0012250958242927545
1424,-0.03583822266903026,-0.037320467124784346,0.0014822444557540879
1425,-0.034285129659644954,-0.03525313620064755,0.0009680065410025973
1426,-0.03242392634424213,-0.03382444233779925,0.0014005159935571235
1427,-0.030012651002628774,-0.03234119010973118,0.002328539107102408
1428,-0.028268122625402493,-0.0300385530984388,0.001770430473036308
1429,-0.026430415623230504,-0.028435487240207787,0.0020050716169772824
1430,-0.025271955440378215,-0.026638654555158268,0.0013666991147800525
1431,-0.024304818827836305,-0.025409308667133958,0.0011044898392976524
1432,-0.023544585496903993,-0.024303335851255988,0.0007587503543519947
1433,-0.021896914235920183,-0.02350349896400372,0.0016065847280835356
1434,-0.02105401125648654,-0.02169914900686628,0.000645137750379738
1435,-0.019639582507615702,-0.02072092539723795,0.0010813428896222464
1436,-0.019803777786833,-0.0192352073364418,0.0005685704503912009
1437,-0.01887889938157442,-0.01929187040422082,0.0004129710226464002
1438,-0.017895969863179557,-0.018412856814538175,0.000516886951358618
1439,-0.017045245288385653,-0.017450114602905374,0.00040486931451972144
1440,-0.015164747936235595,-0.016602280220556268,0.001437532284320673
1441,-0.01380045722992816,-0.014725637634444847,0.0009251804045166869
1442,-0.013247067863207769,-0.013350044907238267,0.00010297704403049862
1443,-0.012316889922569066,-0.012831899272974387,0.0005150093504053214
1444,-0.010911392131785356,-0.011906113341823617,0.0009947212100382616
1445,-0.00929311753054839,-0.010438030162648874,0.0011449126321004845
1446,-0.008919127645596549,-0.008707443284296252,0.00021168436130029715
1447,-0.00816460812412259,-0.008261921050427343,9.731292630475383e-05
1448,-0.006141843381537765,-0.007328071138089588,0.0011862277565518227
1449,-0.0045046760240658856,-0.005218315212743515,0.0007136391886776294
1450,-0.004327080130168364,-0.003477563232062029,0.0008495168981063348
1451,-0.002612311383370328,-0.0034084210337725737,0.0007961096504022457
1452,0.0005905050845423607,-0.0015419904409620106,0.0021324955255043712
1453,0.0007236912476121298,0.0020569205364594874,0.0013332292888473575
1454,0.0027239258355176306,0.0021382540991930223,0.0005856717363246083
1455,0.004874900519391906,0.00425022990202787,0.0006246706173640357
1456,0.007598606821946581,0.006511729734309523,0.0010868770876370582
1457,0.00850372153965326,0.009367574992015515,0.0008638534523622548
1458,0.009146627794829696,0.01033305202382059,0.0011864242289908941
1459,0.010358983602961936,0.010964855669055109,0.000605872066093173
1460,0.011453660009918322,0.012457050758200404,0.001003390748282082
1461,0.014391666605034093,0.013887893620140647,0.0005037729848934459
1462,0.015301442555843975,0.016853373180887234,0.0015519306250432584
1463,0.01895927359782319,0.017411579198042544,0.0015476943997806449
1464,0.022744736678931836,0.02128436453377296,0.001460372145158876
1465,0.02524377861291108,0.025726745424999028,0.00048296681208794684
1466,0.029134005744476867,0.02807480504965819,0.001059200694818678
1467,0.03343405649344921,0.032136326355205254,0.0012977301382439549
1468,0.03511970743217717,0.03670297229584548,0.0015832648636683114
1469,0.03582334016332834,0.038183668614054964,0.0023603284507266245
1470,0.0361724579989142,0.038382736545202835,0.0022102785462886354
1471,0.03759611609881823,0.03817696688985509,0.0005808507910368618
1472,0.03763368331870547,0.03932867304944097,0.0016949897307354939
1473,0.038053471268416954,0.038724679425517834,0.0006712081571008804
1474,0.03870729215436598,0.038464499822972,0.00024279233139398032
1475,0.9995411874036574,0.9995419608561876,7.734525302449669e-07
1476,0.9996012817240015,0.9995933878799662,7.893844035322672e-06
1477,0.9996314546590165,0.999678037586493,4.658292747650172e-05
1478,0.9996561280784402,0.9997011575952934,4.5029516853256624e-05
1479,0.999707047767111,0.9997305859753339,2.3538208222984025e-05
1480,0.99973664181097,0.9997641807213372,2.753891036721967e-05
1481,0.9997845739808231,0.9997854759974214,9.020165983031347e-07
1482,0.999777499325447,0.999833912232865,5.6412907417979774e-05
1483,0.9998218833163233,0.9998331605380728,1.1277221749539379e-05
1484,0.9998638453030623,0.9998620914718587,1.7538312035991765e-06
1485,0.9998959608879756,0.9998916905177527,4.270370222880793e-06
1486,0.999899541825443,0.9999135127761123,1.3970950669239812e-05
1487,0.9998874565893731,0.9999163656996986,2.890911032549237e-05
1488,0.9999048392494779,0.9999079213928959,3.082143417931782e-06
1489,0.9998910064087493,0.9999204012139505,2.9394805201254925e-05
1490,0.9999288170804995,0.9999047460286048,2.4071051894725137e-05
1491,0.9999246909684257,0.9999347918132138,1.0100844788030194e-05
1492,0.9999343832764267,0.9999289076080197,5.475668407028955e-06
1493,-0.9999328702330379,-0.9999337349911822,8.647581443144148e-07
1494,-0.999926161478073,-0.9999280519229736,1.8904449006207358e-06
1495,-0.9999314641412572,-0.9999216693742057,9.79476705154081e-06
1496,-0.999918390557403,-0.9999212414157195,2.850858316527649e-06
1497,-0.9998874612993806,-0.9999063753002225,1.8914000841974143e-05
1498,-0.9998808191693113,-0.9998719459920302,8.873177281043532e-06
1499,-0.9998216743627413,-0.999860337315149,3.866295240773088e-05
1500,-0.9997780974248006,-0.9998065940184809,2.8496593680316096e-05
1501,-0.999729701283802,-0.9997692908820784,3.9589598276434934e-05
1502,-0.9997163461622083,-0.9997287245842686,1.2378422060366212e-05
1503,-0.9996711965773377,-0.9997206416068953,4.944502955761543e-05
1504,-0.9996252304362819,-0.999675261009685,5.003057340302597e-05
1505,-0.9995958401042193,-0.9996275703003449,3.173019612556782e-05
1506,-0.9995813672666086,-0.9995931943617123,1.1827095103722485e-05
1507,-0.9995891527846638,-0.9995741699011693,1.498288349444099e-05
1508,-0.9995868233942483,-0.9995754288700657,1.1394524182639643e-05
1509,-0.9995805450464836,-0.9995712275816363,9.317464847335977e-06
1510,-0.9995605840338062,-0.9995646317286192,4.047694812991942e-06
1511,-0.9995490811858246,-0.9995428323025151,6.248883309578623e-06
1512,-0.9995395552679072,-0.9995308141695022,8.74109840498516e-06
1513,-0.9995432177831405,-0.9995211508515344,2.206693160611284e-05
1514,-0.9995361804239454,-0.9995263240732031,9.856350742354358e-06
1515,-0.9994979896379379,-0.9995168447402111,1.8855102273174218e-05
1516,-0.9994581072840845,-0.9994759108210396,1.7803536955129928e-05
1517,-0.9994263614098728,-0.9994306620365754,4.300626702535837e-06
1518,-0.9993851919255854,-0.9993917330468824,6.541121297054531e-06
1519,-0.9993417714186192,-0.9993479867310945,6.215312475243984e-06
1520,-0.9993064999397826,-0.999298831055328,7.66888445458136e-06
1521,-0.9992933321205193,-0.9992594478646099,3.388425590944433e-05
1522,-0.9992889818290243,-0.9992430422798378,4.593954918641341e-05
1523,-0.9992143474214166,-0.9992345700745957,2.0222653179136074e-05
1524,-0.9991551173120341,-0.9991502243056123,4.8930064218133396e-06
1525,-0.9990716766396275,-0.9990818756148594,1.0198975231912044e-05
1526,-0.9989875553138838,-0.9989855613280089,1.993985874970683e-06
1527,-0.9989288953253704,-0.9988849412367855,4.3954088584929885e-05
1528,-0.9989219796948167,-0.9988153993033729,0.00010658039144373355
1529,-0.9988124906840892,-0.998805151148849,7.339535240125095e-06
