Time Step,True rot_3,Predicted rot_3,Error
224,1.0,1.0003972,-0.00039720535
225,1.0,1.0002779,-0.00027787685
226,1.0,1.000474,-0.00047397614
227,1.0,1.000306,-0.00030601025
228,1.0,1.0034323,-0.0034322739
229,1.0,0.99842304,0.0015769601
230,1.0,1.0002049,-0.00020492077
231,1.0,1.0000031,-3.0994415e-06
232,1.0,1.0000452,-4.518032e-05
233,1.0,0.99992174,7.82609e-05
234,1.0,0.9991362,0.0008637905
235,1.0,0.9988356,0.0011643767
236,1.0,0.99842703,0.0015729666
237,1.0,0.999495,0.00050497055
238,1.0,0.99956053,0.00043946505
239,1.0,0.9993255,0.00067448616
240,1.0,0.9997792,0.0002207756
241,1.0,1.0008409,-0.0008409023
242,1.0,0.99942344,0.0005765557
243,1.0,0.9975901,0.0024098754
244,1.0,0.99706745,0.0029325485
245,1.0,0.99559677,0.0044032335
246,1.0,0.9956873,0.004312694
247,1.0,0.9999022,9.781122e-05
248,1.0,0.9980323,0.0019677281
249,0.99,0.9978067,-0.0078067183
250,0.99,0.9869413,0.0030587316
251,0.99,0.98644656,0.00355345
252,0.99,0.98560923,0.004390776
253,0.98,0.98659205,-0.0065920353
254,0.98,0.9768391,0.003160894
255,0.97,0.9749756,-0.0049755573
256,0.96,0.96377444,-0.0037744641
257,0.96,0.9508578,0.00914216
258,0.95,0.9522953,-0.0022953153
259,0.94,0.94473314,-0.0047331452
260,0.94,0.92887336,0.011126637
261,0.93,0.93126667,-0.0012666583
262,0.91,0.9191167,-0.00911665
263,0.91,0.89973176,0.010268271
264,0.9,0.8993115,0.00068849325
265,0.89,0.8885889,0.0014110804
266,0.88,0.87827337,0.0017266273
267,0.87,0.8678832,0.0021167994
268,0.86,0.8571999,0.002800107
269,0.85,0.84642524,0.0035747886
270,0.84,0.8366101,0.003389895
271,0.82,0.826795,-0.006794989
272,0.82,0.80292904,0.01707095
273,0.81,0.8101842,-0.00018417835
274,0.8,0.79917926,0.00082075596
275,0.8,0.7915285,0.008471489
276,0.79,0.7929915,-0.0029914975
277,0.78,0.7835441,-0.0035441518
278,0.78,0.7735636,0.006436348
279,0.77,0.7734666,-0.0034666061
280,0.77,0.7634425,0.0065574646
281,0.76,0.7637265,-0.0037264824
282,0.75,0.75406355,-0.0040635467
283,0.75,0.7441549,0.0058451295
284,0.75,0.7421754,0.0078246
285,0.74,0.74434286,-0.004342854
286,0.74,0.73682725,0.0031727552
287,0.73,0.73883796,-0.008837938
288,0.73,0.7305374,-0.0005373955
289,0.73,0.7314164,-0.0014163852
290,0.73,0.7317408,-0.0017407537
291,0.73,0.7319153,-0.001915276
292,0.73,0.73201656,-0.0020165443
