Time Step,True rot_1,Predicted rot_1,Error
324,-0.9990717,-0.99551755,-0.0035541654
325,-0.99898756,-0.9962933,-0.0026942492
326,-0.9989289,-0.9973562,-0.0015727282
327,-0.998922,-0.9983511,-0.0005708933
328,-0.9988125,-0.9992557,0.00044322014
329,-0.9987455,-0.99980605,0.0010605454
330,-0.9987161,-1.000195,0.0014789104
331,-0.9986491,-1.0004959,0.0018467903
332,-0.9985652,-1.0006698,0.00210464
333,-0.9985171,-1.0007411,0.002224028
334,-0.9984946,-1.0007699,0.0022752285
335,-0.9983541,-1.0007483,0.0023941994
336,-0.99829733,-1.0006578,0.0023604631
337,-0.9981545,-1.0005425,0.0023880005
338,-0.9981563,-1.0002946,0.002138257
339,-0.9981267,-1.0002027,0.0020759702
340,-0.99809,-0.9999842,0.001894176
341,-0.99793303,-0.9997551,0.0018220544
342,-0.9978131,-0.9993781,0.0015649796
343,-0.99778646,-0.9989342,0.001147747
344,-0.99774987,-0.9985242,0.00077432394
345,-0.9976945,-0.9978964,0.00020188093
346,-0.9976229,-0.9971845,-0.00043839216
347,-0.9975589,-0.9962419,-0.0013169646
348,-0.99756646,-0.995181,-0.0023854375
349,-0.99741864,-0.9942798,-0.0031388402
350,-0.99740547,-0.9937795,-0.003625989
351,-0.9973424,-0.9945309,-0.0028114915
352,-0.99728906,-0.99607813,-0.001210928
353,-0.99726844,-0.9941433,-0.0031251311
354,-0.059097916,0.17915237,-0.23825029
355,-0.059523817,-0.06009302,0.000569202
356,-0.059443105,-0.06547205,0.0060289465
357,-0.059014585,-0.058231916,-0.0007826686
358,-0.059455458,-0.054248802,-0.0052066557
359,-0.05978664,-0.054143663,-0.0056429766
360,-0.05935904,-0.056704924,-0.0026541166
361,-0.05916327,-0.05720582,-0.00195745
362,-0.05837091,-0.057235736,-0.0011351742
363,-0.057435308,-0.056855652,-0.00057965517
364,-0.05691416,-0.05615547,-0.0007586889
365,-0.0544857,-0.05570186,0.0012161583
366,-0.053384915,-0.053360067,-2.4847686e-05
367,-0.05287333,-0.05244186,-0.00043146685
368,-0.051424813,-0.052241765,0.00081695244
369,-0.050046448,-0.051089715,0.0010432675
370,-0.049710955,-0.05001044,0.00029948354
371,-0.04870321,-0.05000006,0.0012968518
372,-0.04883957,-0.04931953,0.00047996268
373,-0.047919314,-0.049859878,0.0019405633
374,-0.046989907,-0.049298976,0.002309069
375,-0.045617573,-0.048730526,0.0031129532
376,-0.044626623,-0.047529526,0.0029029027
377,-0.044021416,-0.046542414,0.002520997
378,-0.043979548,-0.045974627,0.0019950792
379,-0.043118328,-0.04590602,0.0027876906
380,-0.041694947,-0.044997234,0.0033022873
381,-0.04025706,-0.0435534,0.0032963417
382,-0.03851139,-0.042078946,0.003567554
383,-0.037326716,-0.040309817,0.0029831007
384,-0.03537762,-0.039001767,0.003624145
385,-0.034539796,-0.036933213,0.002393417
386,-0.032378588,-0.03590398,0.0035253912
387,-0.032382738,-0.033685047,0.0013023093
388,-0.030271858,-0.03350456,0.0032327026
389,-0.027245544,-0.031129485,0.003883941
390,-0.024546506,-0.02788,0.003333494
391,-0.023890406,-0.024997769,0.001107363
392,-0.022593776,-0.024130316,0.0015365407
393,-0.01994799,-0.02265024,0.0027022492
394,-0.017760403,-0.019669203,0.0019087996
395,-0.015611842,-0.0171674,0.0015555583
396,-0.015636235,-0.01481228,-0.00082395505
397,-0.015306394,-0.014794453,-0.00051194057
398,-0.013783154,-0.014496381,0.0007132273
399,-0.012536037,-0.013074287,0.00053825043
400,-0.012069923,-0.012074103,4.1797757e-06
401,-0.009964811,-0.012236418,0.0022716075
402,-0.009984441,-0.011224063,0.001239622
403,-0.009580287,-0.013384748,0.003804461
