Time Step,True pos_z,Predicted pos_z,Error
512,2.363134,2.3605118,0.0026221275
513,2.3461328,2.3416505,0.0044822693
514,2.3256986,2.322907,0.0027916431
515,2.2913098,2.3011165,-0.009806633
516,2.271069,2.2656016,0.005467415
517,2.2502036,2.2442396,0.0059640408
518,2.2285686,2.222033,0.00653553
519,2.205866,2.198756,0.007110119
520,2.1822107,2.1741118,0.008098841
521,2.157591,2.1483095,0.009281635
522,2.1318803,2.121587,0.010293245
523,2.1055331,2.0940356,0.011497498
524,2.0779195,2.066221,0.011698484
525,2.04925,2.0373528,0.011897087
526,2.020139,2.00733,0.012809038
527,1.9849195,1.9770626,0.007856965
528,1.9589121,1.9408946,0.01801753
529,1.9274542,1.9141802,0.013274074
530,1.8950535,1.8822641,0.012789369
531,1.8621273,1.849553,0.012574315
532,1.8291067,1.8164978,0.012608886
533,1.7958318,1.7835054,0.01232636
534,1.761803,1.7504439,0.011359096
535,1.7274556,1.7167665,0.010689139
536,1.6931522,1.6829444,0.010207772
537,1.658874,1.6492192,0.00965488
538,1.624758,1.6156424,0.009115577
539,1.5851604,1.5822958,0.0028645992
540,1.5568639,1.543586,0.013277888
541,1.5179923,1.5163863,0.0016059875
542,1.490231,1.4787663,0.011464715
543,1.4524277,1.4523617,6.604195e-05
544,1.4258429,1.4162115,0.009631395
545,1.3898803,1.3914613,-0.0015809536
546,1.3644271,1.3575232,0.006903887
547,1.3350661,1.3341303,0.0009357929
548,1.2970155,1.3067583,-0.009742737
549,1.2744768,1.270487,0.0039898157
550,1.252299,1.2491904,0.0031085014
551,1.2271812,1.2268897,0.0002914667
552,1.1995184,1.1958555,0.0036629438
553,1.177133,1.1690304,0.008102536
554,0.5420165,1.7755411,-1.2335246
555,0.5420949,0.5069389,0.03515601
556,0.5427094,0.5328407,0.009868681
557,0.54310364,0.54287803,0.00022560358
558,0.54506075,0.55358154,-0.008520782
559,0.549738,0.554736,-0.0049980283
560,0.5564016,0.5545264,0.0018752217
561,0.5622537,0.55746806,0.004785657
562,0.5693585,0.5637113,0.005647242
563,0.57774955,0.57738096,0.00036859512
564,0.5875322,0.5915622,-0.0040299892
565,0.59833217,0.6045311,-0.0061989427
566,0.6127671,0.6172452,-0.004478097
567,0.62428117,0.6331875,-0.008906305
568,0.6471998,0.64648604,0.0007137656
569,0.6554445,0.671524,-0.016079485
570,0.67288405,0.6821822,-0.009298146
571,0.691545,0.7021984,-0.010653377
572,0.7118477,0.72333,-0.011482298
573,0.7336007,0.746008,-0.012407303
574,0.7563,0.77009434,-0.013794363
575,0.7844541,0.7944587,-0.01000458
576,0.8050298,0.824053,-0.01902318
577,0.83085614,0.84492284,-0.014066696
578,0.86202097,0.8714784,-0.009457409
579,0.8897371,0.9030683,-0.013331175
580,0.94732404,0.9309988,0.016325235
581,0.9725963,0.9890033,-0.016407013
582,1.0025842,1.014734,-0.012149811
583,1.0331975,1.0445687,-0.011371136
584,1.0694784,1.0756888,-0.0062104464
585,1.0958787,1.1120121,-0.016133428
586,1.1325841,1.138545,-0.0059609413
587,1.1646894,1.1752676,-0.0105781555
588,1.1965709,1.2073877,-0.0108168125
589,1.2284111,1.2391942,-0.010783076
590,1.2908169,1.2707701,0.02004683
591,1.3219433,1.332404,-0.010460734
592,1.3528196,1.3626007,-0.009781122
593,1.3834718,1.3922396,-0.008767724
594,1.4232826,1.4214025,0.0018801689
595,1.4714826,1.4593469,0.012135744
