Time Step,True pos_y,Predicted pos_y,Error
498,0.1912749,0.19140638,-0.00013148785
499,0.19087572,0.19130106,-0.00042533875
500,0.1913324,0.19089863,0.0004337728
501,0.19121662,0.19135444,-0.00013782084
502,0.19142844,0.1912394,0.00018903613
503,0.19123888,0.19145887,-0.00021998584
504,0.19121906,0.19128841,-6.9350004e-05
505,0.19128954,0.19124418,4.5359135e-05
506,0.19106133,0.19125886,-0.0001975298
507,0.19102101,0.19101927,1.7434359e-06
508,0.19105686,0.19095676,0.000100106
509,0.19111033,0.19101262,9.7706914e-05
510,0.19102904,0.19111547,-8.6426735e-05
511,0.19112466,0.19108474,3.992021e-05
512,0.19112928,0.19121334,-8.405745e-05
513,0.19128971,0.19124126,4.8443675e-05
514,0.19105457,0.1914141,-0.00035953522
515,0.19080764,0.1911856,-0.00037795305
516,0.19063358,0.19094083,-0.00030724704
517,0.19059364,0.19076352,-0.00016987324
518,0.19058108,0.19071454,-0.0001334548
519,0.19058987,0.19068831,-9.843707e-05
520,0.19039488,0.1906787,-0.00028382242
521,0.19067581,0.19046211,0.00021369755
522,0.19061445,0.19072184,-0.00010739267
523,0.19052604,0.19064337,-0.00011733174
524,0.19037367,0.19054471,-0.00017103553
525,0.19031437,0.19038062,-6.625056e-05
526,0.19000347,0.19030139,-0.00029791892
527,0.19005619,0.18997051,8.568168e-05
528,0.18994345,0.19000416,-6.070733e-05
529,0.18988946,0.18987405,1.54078e-05
530,0.18975744,0.18980692,-4.9486756e-05
531,0.18966514,0.18966301,2.130866e-06
532,0.18971905,0.18956144,0.00015760958
533,0.18964846,0.18960845,4.0009618e-05
534,0.18932638,0.18953308,-0.00020670891
535,0.1896599,0.18920659,0.00045330822
536,0.18943706,0.18953705,-9.998679e-05
537,0.18948127,0.18931453,0.000166744
538,0.18918104,0.18936177,-0.00018072128
539,0.18929248,0.1890651,0.00022737682
540,0.18913376,0.18917964,-4.5880675e-05
541,0.18955067,0.18902782,0.00052285194
542,0.18905792,0.18945275,-0.00039483607
543,0.18918058,0.18897188,0.00020870566
544,0.18888499,0.18910922,-0.00022423267
545,0.18899104,0.1888304,0.00016063452
546,0.18872441,0.18895547,-0.0002310574
547,0.18856595,0.18870649,-0.00014053285
548,0.18853807,0.18856382,-2.5749207e-05
549,0.18855758,0.1885514,6.183982e-06
550,0.18838955,0.18859386,-0.00020430982
551,0.18804245,0.18846866,-0.0004262179
552,0.18805905,0.18826188,-0.0002028346
553,0.18794018,0.1896811,-0.0017409176
554,0.18552144,0.19034433,-0.004822895
555,0.18554264,0.18433796,0.0012046844
556,0.18550657,0.18524475,0.0002618134
557,0.18555477,0.18536527,0.00018949807
558,0.18557882,0.18555143,2.7388334e-05
559,0.18552229,0.18568958,-0.00016729534
560,0.18562666,0.18592733,-0.00030067563
561,0.18568443,0.18625158,-0.0005671531
562,0.18551931,0.1860002,-0.00048089027
563,0.1854867,0.18556151,-7.480383e-05
564,0.18546638,0.18548751,-2.1129847e-05
565,0.18541218,0.18550451,-9.2327595e-05
566,0.18535239,0.18548359,-0.00013120472
567,0.18543546,0.18545708,-2.1621585e-05
568,0.18550216,0.18556893,-6.67721e-05
569,0.18555112,0.18566467,-0.00011354685
570,0.18564847,0.18574375,-9.5278025e-05
571,0.18552591,0.18587077,-0.00034485757
572,0.18535624,0.18577825,-0.00042200089
573,0.18533564,0.18563056,-0.00029492378
574,0.1857524,0.185624,0.0001284033
575,0.1852847,0.18604895,-0.00076425076
576,0.18540813,0.18562856,-0.00022043288
577,0.1852489,0.18574856,-0.00049966574
578,0.18535703,0.18562643,-0.0002693981
579,0.18555333,0.18574198,-0.0001886487
580,0.1854706,0.18594928,-0.0004786849
581,0.18527603,0.18588689,-0.0006108582
582,0.18568812,0.1857007,-1.257658e-05
583,0.18565407,0.18608806,-0.00043398142
584,0.1857279,0.18607585,-0.00034795702
585,0.18583491,0.1861391,-0.0003041923
586,0.18570063,0.186243,-0.00054237247
587,0.18579176,0.18609703,-0.0003052652
588,0.18600473,0.18616961,-0.00016488135
589,0.18564796,0.18635103,-0.0007030666
590,0.1859091,0.18597163,-6.252527e-05
591,0.1857363,0.18618482,-0.00044852495
592,0.18573089,0.18598846,-0.00025756657
593,0.18575013,0.18595019,-0.00020006299
594,0.18567689,0.18594356,-0.00026667118
595,0.18568388,0.18584153,-0.00015765429
596,0.18539855,0.18582691,-0.00042836368
597,0.1854877,0.18552366,-3.5956502e-05
598,0.18541253,0.18559739,-0.0001848638
599,0.18576938,0.18551348,0.00025589764
600,0.18555458,0.18587,-0.00031542778
601,0.1855653,0.1856744,-0.0001091063
602,0.1856086,0.18573181,-0.0001232177
603,0.18559664,0.18590592,-0.0003092736
604,0.18549815,0.18651268,-0.0010145307
605,0.18562762,0.18594038,-0.00031276047
606,0.18550257,0.18575913,-0.0002565533
607,0.185481,0.18550351,-2.2515655e-05
608,0.18551981,0.18552873,-8.910894e-06
609,0.1857283,0.18563324,9.505451e-05
610,0.18575893,0.18585803,-9.909272e-05
611,0.18576165,0.18581927,-5.762279e-05
612,0.1859127,0.18578832,0.00012437999
613,0.18588412,0.18594252,-5.839765e-05
614,0.18579589,0.1859275,-0.00013160706
615,0.1858553,0.18585673,-1.4305115e-06
616,0.18589707,0.1859345,-3.7431717e-05
617,0.18571343,0.18598655,-0.00027312338
618,0.18571322,0.18582386,-0.00011064112
619,0.18559062,0.18583205,-0.00024142861
620,0.18586336,0.18571582,0.0001475364
621,0.18593593,0.18599522,-5.929172e-05
622,0.1861307,0.18607835,5.234778e-05
623,0.18596554,0.1862781,-0.00031256676
624,0.18610996,0.18612236,-1.2397766e-05
625,0.1861512,0.18626586,-0.000114649534
626,0.18596874,0.1863072,-0.00033846498
