Time Step,True rot_1,Predicted rot_1,Error
391,0.94,0.9449486,-0.004948616
392,0.94,0.944433,-0.0044329762
393,0.95,0.94402975,0.0059702396
394,0.95,0.95387584,-0.0038758516
395,0.95,0.95382553,-0.0038255453
396,0.96,0.9547529,0.0052470565
397,0.96,0.96397334,-0.003973365
398,0.96,0.9635079,-0.0035079122
399,0.97,0.96319366,0.0068063736
400,0.97,0.9721735,-0.0021734834
401,0.97,0.97264916,-0.0026491284
402,0.97,0.9726887,-0.0026886463
403,0.97,0.97248566,-0.002485633
404,0.97,0.97194505,-0.0019450188
405,0.98,0.9713098,0.008690238
406,0.98,0.9806259,-0.0006259084
407,0.98,0.9801923,-0.00019228458
408,0.98,0.9799459,5.4121017e-05
409,0.98,0.9799561,4.3928623e-05
410,0.98,0.9800328,-3.2782555e-05
411,0.98,0.98006296,-6.2942505e-05
412,0.98,0.98002857,-2.8550625e-05
413,0.98,0.9786993,0.0013006926
414,0.98,0.98113704,-0.0011370182
415,0.98,0.9806585,-0.0006584525
416,0.98,0.978856,0.001143992
417,0.98,0.97926533,0.00073468685
418,0.98,0.97998023,1.9788742e-05
419,0.98,0.9809443,-0.0009442568
420,0.98,0.9815844,-0.0015844107
421,0.98,0.98176664,-0.0017666221
422,0.98,0.98165566,-0.0016556382
423,0.99,0.98135096,0.008649051
424,0.99,0.99134356,-0.0013435483
425,0.99,0.98999584,4.172325e-06
426,0.99,0.9919308,-0.0019307733
427,0.99,0.99138844,-0.0013884306
428,0.99,0.99107224,-0.001072228
429,1.0,0.98995095,0.010049045
430,1.0,1.0014606,-0.0014605522
431,1.0,1.0008183,-0.00081825256
432,1.0,1.0002074,-0.00020742416
433,1.0,0.9995131,0.00048691034
434,1.0,0.9990629,0.0009371042
435,1.0,0.9987728,0.0012272
436,1.0,0.99852014,0.0014798641
437,1.0,0.9981905,0.0018094778
438,1.0,0.99781436,0.0021856427
439,1.0,0.99749154,0.0025084615
440,0.99,0.99721646,-0.0072164536
441,0.99,0.9885372,0.0014628172
442,0.99,0.9864765,0.0035235286
443,0.99,0.9878398,0.0021601915
444,0.99,0.9872827,0.0027173162
445,0.98,0.9872539,-0.0072538853
446,0.98,0.97748417,0.0025158525
447,0.98,0.9778208,0.0021792054
448,0.98,0.97790426,0.002095759
449,0.98,0.97788095,0.0021190643
450,0.98,0.9780583,0.0019417405
451,0.98,0.97810316,0.0018968582
452,0.97,0.97805625,-0.008056223
453,0.97,0.96797913,0.0020208955
454,0.97,0.9679507,0.002049327
455,0.97,0.96802,0.0019800067
456,0.97,0.96815264,0.0018473864
457,0.97,0.9682172,0.0017828345
458,0.97,0.968239,0.0017610192
459,0.97,0.96818703,0.0018129945
460,0.97,0.96806246,0.0019375682
461,0.97,0.96798927,0.0020107627
462,0.97,0.96808153,0.0019184947
463,0.97,0.96826285,0.0017371774
464,0.97,0.968412,0.0015880466
465,0.97,0.9683895,0.0016105175
466,0.96,0.96830684,-0.008306861
467,0.96,0.95817393,0.0018260479
468,0.96,0.9577014,0.0022985935
469,0.96,0.95780796,0.0021920204
470,0.95,0.9572809,-0.007280886
471,0.94,0.94315946,-0.0031594634
472,0.93,0.928502,0.0014979839
473,0.92,0.9202099,-0.00020986795
474,0.92,0.9148894,0.0051106215
475,0.91,0.9151897,-0.005189657
476,0.9,0.9062502,-0.0062502027
477,0.89,0.8968553,-0.006855309
478,0.89,0.8852218,0.0047782063
479,0.88,0.88278687,-0.0027868748
480,0.87,0.8700744,-7.43866e-05
481,0.86,0.8620257,-0.0020256639
482,0.85,0.8525975,-0.0025974512
483,0.84,0.842541,-0.0025410056
484,0.84,0.83211064,0.00788933
485,0.83,0.83152807,-0.0015280843
486,0.82,0.8209011,-0.000901103
487,0.81,0.8102813,-0.00028127432
