Time Step,True pos_z,Predicted pos_z,Error
531,1.3350661,1.3417656,-0.006699562
532,1.2970155,1.3166137,-0.019598126
533,1.2744768,1.2826396,-0.008162856
534,1.252299,1.262985,-0.01068604
535,1.2271812,1.2421488,-0.014967561
536,1.1995184,1.2152544,-0.015735984
537,1.177133,1.1863899,-0.009256959
538,0.5420165,1.991833,-1.4498165
539,0.5420949,0.72343445,-0.18133956
540,0.5427094,0.5542511,-0.011541665
541,0.54310364,0.5574256,-0.014321983
542,0.54506075,0.55875504,-0.013694286
543,0.549738,0.56055605,-0.010818064
544,0.5564016,0.56463736,-0.008235753
545,0.5622537,0.5702714,-0.008017659
546,0.5693585,0.5752867,-0.0059281588
547,0.57774955,0.5815182,-0.0037686229
548,0.5875322,0.5886041,-0.0010718703
549,0.59833217,0.5966045,0.0017276406
550,0.6127671,0.606524,0.0062431097
551,0.62428117,0.6206537,0.003627479
552,0.6471998,0.63183475,0.015365064
553,0.6554445,0.65464556,0.00079894066
554,0.67288405,0.66296315,0.009920895
555,0.691545,0.6803284,0.011216581
556,0.7118477,0.6989795,0.012868226
557,0.7336007,0.7194668,0.014133871
558,0.7563,0.74162596,0.014674008
559,0.7844541,0.7642182,0.020235896
560,0.8050298,0.7920289,0.0130009055
561,0.83085614,0.81423616,0.01661998
562,0.86202097,0.8407376,0.021283388
563,0.8897371,0.87361705,0.016120076
564,0.94732404,0.9033784,0.04394561
565,0.9725963,0.9624821,0.010114193
566,1.0025842,0.98895425,0.013629973
567,1.0331975,1.0200208,0.01317668
568,1.0694784,1.0518181,0.01766026
569,1.0958787,1.0901443,0.0057344437
570,1.1325841,1.1167645,0.01581955
571,1.1646894,1.1544557,0.01023376
572,1.1965709,1.1869707,0.0096001625
573,1.2284111,1.2189937,0.009417415
574,1.2908169,1.2509664,0.039850473
575,1.3219433,1.3131528,0.008790493
576,1.3528196,1.3431259,0.009693623
577,1.3834718,1.3742385,0.0092333555
578,1.4232826,1.4045031,0.018779516
579,1.4714826,1.4441955,0.027287126
580,1.4999691,1.4918511,0.008118033
581,1.5280268,1.5200465,0.007980347
582,1.5548124,1.5475501,0.007262349
583,1.5809385,1.5734944,0.007444024
584,1.6298273,1.5989159,0.030911326
585,1.6528363,1.6481111,0.004725218
586,1.6747148,1.6736687,0.0010460615
587,1.6956145,1.706006,-0.010391593
588,1.7155547,1.7632946,-0.047739863
589,1.7338328,1.76669,-0.03285718
590,1.7512996,1.7549956,-0.0036959648
591,1.7681185,1.7690344,-0.000915885
592,1.7842791,1.7860411,-0.0017620325
593,1.7996769,1.8035127,-0.0038357973
594,1.8149174,1.8204132,-0.0054957867
595,1.830383,1.8371024,-0.00671947
596,1.8462512,1.8539941,-0.007742882
597,1.8621053,1.8709711,-0.008865833
598,1.8787308,1.8872631,-0.008532286
599,1.9145021,1.9042926,0.01020956
600,1.9334362,1.9409348,-0.007498622
601,1.9534885,1.9608283,-0.007339835
602,1.9747647,1.9819015,-0.0071368217
603,1.9967251,2.004195,-0.0074698925
604,2.019223,2.0272923,-0.008069277
605,2.0428722,2.0510337,-0.008161545
606,2.0716107,2.0758417,-0.004230976
607,2.0929816,2.1054168,-0.012435198
608,2.1469223,2.1275864,0.019335985
609,2.2040062,2.1822436,0.02176261
610,2.233742,2.2397096,-0.005967617
611,2.2641876,2.2699835,-0.0057959557
612,2.294707,2.3006198,-0.0059127808
613,2.3266835,2.330386,-0.003702402
614,2.3644862,2.3621724,0.0023138523
615,2.3975914,2.3993979,-0.0018064976
616,2.4252923,2.4315689,-0.0062766075
617,2.464285,2.4582732,0.0060117245
618,2.4926622,2.4968898,-0.0042276382
619,2.5329068,2.525097,0.0078098774
620,2.561411,2.5658016,-0.0043907166
621,2.5962632,2.5939558,0.002307415
622,2.6414363,2.6275868,0.013849497
623,2.6642647,2.6728632,-0.008598566
624,2.6984985,2.6951082,0.0033903122
625,2.732719,2.7288666,0.0038523674
626,2.771664,2.7628875,0.008776426
627,2.7994397,2.8013952,-0.0019555092
628,2.836705,2.828691,0.008013964
629,2.8990705,2.865334,0.033736467
630,2.9289868,2.9271872,0.0017995834
631,2.95771,2.956634,0.001075983
632,2.9813278,2.9847455,-0.0034177303
633,3.0136833,3.0078998,0.005783558
634,3.0399287,3.040882,-0.0009534359
635,3.0649142,3.0701132,-0.0051989555
636,3.0889919,3.1025107,-0.01351881
637,3.1295922,3.170638,-0.041045904
638,3.769851,3.0548258,0.7150252
639,3.769864,3.794525,-0.024660826
640,3.7687306,3.7840893,-0.015358686
641,3.7661464,3.7786303,-0.012483835
642,3.7626333,3.7706559,-0.008022547
643,3.7581184,3.7622905,-0.0041720867
644,3.7457573,3.7527325,-0.006975174
645,3.7380633,3.7353842,0.0026791096
646,3.7291534,3.723412,0.005741358
647,3.7186778,3.7110984,0.0075793266
648,3.7069297,3.6981091,0.008820534
649,3.6817455,3.6847885,-0.0030429363
650,3.6633074,3.6582289,0.005078554
651,3.646431,3.6383092,0.008121729
652,3.628561,3.6201882,0.008372784
653,3.6089206,3.6012027,0.007717848
654,3.5885038,3.5805182,0.007985592
655,3.56252,3.5591888,0.0033311844
656,3.5385613,3.5323305,0.006230831
657,3.5137832,3.5077174,0.0060658455
658,3.4878714,3.4822598,0.005611658
659,3.4330003,3.455816,-0.022815704
660,3.4037957,3.4006402,0.00315547
661,3.3741362,3.3710597,0.0030765533
662,3.3428843,3.3411736,0.0017106533
663,3.3114703,3.3094947,0.0019755363
664,3.2847314,3.2777662,0.0069651604
665,3.2515373,3.2508683,0.00066900253
666,3.2124345,3.217489,-0.005054474
667,3.1781254,3.1784132,-0.00028777122
668,3.143322,3.1442688,-0.0009467602
669,3.1085546,3.109734,-0.0011794567
670,3.0735884,3.0751834,-0.0015950203
671,3.0382013,3.0404942,-0.0022928715
672,3.0032015,3.0056043,-0.0024027824
673,2.9679265,2.9711008,-0.003174305
