Time Step,True pos_x,Predicted pos_x,Error
451,0.09138454,0.085348904,0.0060356334
452,0.09455407,0.0883781,0.006175965
453,0.098609164,0.091139615,0.00746955
454,0.102555424,0.09487067,0.0076847523
455,0.10658725,0.098543584,0.008043669
456,0.111376345,0.10229508,0.009081267
457,0.11663614,0.106824905,0.009811237
458,0.12174267,0.11188625,0.009856425
459,0.12695563,0.11683544,0.010120191
460,0.13256769,0.12187989,0.010687798
461,0.13741031,0.12736706,0.0100432485
462,0.14356203,0.13209105,0.011470988
463,0.14880575,0.13814668,0.010659069
464,0.15577409,0.14336652,0.012407571
465,0.1631172,0.1503206,0.012796596
466,0.16940553,0.15776917,0.0116363615
467,0.17744093,0.16415821,0.013282716
468,0.1836559,0.17241071,0.011245191
469,0.1890127,0.17891206,0.010100648
470,0.1948228,0.18440707,0.010415733
471,0.20282228,0.19033174,0.012490541
472,0.20796883,0.19852655,0.009442285
473,0.21477799,0.20391928,0.010858715
474,0.2192833,0.2110745,0.008208796
475,0.22580317,0.21600975,0.009793416
476,0.23144473,0.22292359,0.00852114
477,0.23702326,0.22898404,0.008039221
478,0.24166553,0.23487058,0.0067949444
479,0.25221008,0.23978634,0.012423739
480,0.25631845,0.25049055,0.0058279037
481,0.2608966,0.2545829,0.0063136816
482,0.26469463,0.25904208,0.005652547
483,0.26955056,0.26266125,0.0068893135
484,0.27398038,0.26731244,0.006667942
485,0.27767593,0.2715397,0.0061362386
486,0.28129265,0.27510288,0.0061897635
487,0.28425932,0.27834532,0.0059140027
488,0.28709266,0.28078842,0.0063042343
489,0.28927827,0.28196716,0.0073111057
490,0.291381,0.2845462,0.006834805
491,0.29379413,0.28747556,0.006318569
492,0.2963471,0.29043898,0.0059081316
493,0.2983365,0.29353148,0.0048050284
494,0.3020371,0.29591948,0.006117612
495,0.3042862,0.29992816,0.004358053
496,0.306509,0.3023791,0.0041298866
497,0.30826193,0.30474606,0.0035158694
498,0.31060344,0.30670527,0.0038981736
499,0.3147709,0.30917186,0.0055990517
500,0.31694928,0.3135077,0.0034415722
501,0.3195877,0.31565043,0.003937274
502,0.32199946,0.3182207,0.0037787557
503,0.32433152,0.32053375,0.0037977695
504,0.32802117,0.32280332,0.00521785
505,0.33166188,0.32641718,0.005244702
506,0.33477885,0.3300088,0.0047700405
507,0.3368964,0.33311224,0.00378415
508,0.34014654,0.33498695,0.0051595867
509,0.34249187,0.33801398,0.0044778883
510,0.34627807,0.3401156,0.0061624646
511,0.35012648,0.34361243,0.0065140426
512,0.3532391,0.34734327,0.0058958232
513,0.35684776,0.3504241,0.006423652
514,0.35936692,0.35408944,0.0052774847
515,0.36257744,0.35670352,0.0058739185
516,0.3654767,0.35986966,0.0056070387
517,0.36856225,0.36270922,0.005853027
518,0.37124458,0.36579373,0.0054508448
519,0.37447658,0.36846206,0.006014526
520,0.37685665,0.37182572,0.00503093
521,0.37998477,0.37437758,0.0056071877
522,0.38271633,0.3776848,0.005031526
523,0.38629934,0.38069212,0.0056072176
524,0.3892728,0.3844568,0.0048159957
525,0.3921516,0.3876496,0.0045019984
526,0.39310926,0.3907417,0.002367556
527,0.3951528,0.39183718,0.0033156276
528,0.3962224,0.39393592,0.0022864938
529,0.39809883,0.39509782,0.0030010045
530,0.39917243,0.39687157,0.0023008585
531,0.4006022,0.3976847,0.0029174984
532,0.4026259,0.3985898,0.0040360987
533,0.40370372,0.3999361,0.0037676096
534,0.40477234,0.39998755,0.0047847927
