Time Step,True_rot_3_w,Predicted_rot_3_w,Absolute_Error
195,0.9927109680931173,0.9933425938055902,0.000631625712472883
196,0.9958583480228496,0.9944289182828122,0.0014294297400373468
197,0.9966730126969332,0.9971200771814493,0.00044706448451614644
198,0.9974338622356043,0.9977927837457745,0.0003589215101702514
199,0.9974338622276648,0.9983830856419629,0.0009492234142980394
200,0.9974338622276648,0.9983681411097435,0.000934278882078643
201,0.9997498436102747,0.9983430890315209,0.0014067545787538327
202,0.9998999750169826,0.9998281638294374,7.181118754517879e-05
203,0.9999499937505197,0.9999497916541373,2.0209638240675787e-07
204,0.9999499937505197,0.999932800650655,1.7193099864698524e-05
205,0.9999499937505197,0.9999359418251076,1.4051925412150723e-05
206,0.9999499937505197,0.9999507060325071,7.122819873917052e-07
207,0.9999499937505197,0.9999574596442334,7.465893713698435e-06
208,0.9999499937505197,0.9999533992157159,3.4054651961712423e-06
209,0.9998999749983561,0.9999452738242464,4.52988258902165e-05
210,0.9999499937505197,0.9999045761512455,4.541759927423339e-05
211,0.9999499937505197,0.999941764645288,8.229105231793987e-06
212,0.9998999749983561,0.9999429141401214,4.293914176523028e-05
213,0.9998999749983561,0.9999009009684114,9.259700552988193e-07
214,0.9998999749983561,0.999929613425524,2.963842716785514e-05
215,0.9999499937505197,0.9998421781447207,0.00010781560579908867
216,0.9998999749983561,0.9998806284717011,1.9346526655028562e-05
217,0.9998999750076704,0.9998000603555983,9.991465207204175e-05
218,0.9996997738588977,0.9996265201250905,7.325373380728806e-05
219,0.998645440785709,0.9992319281984258,0.0005864874127167186
220,0.9981414761397838,0.99760416715236,0.000537308987423768
221,0.9974337896553456,0.996913580864239,0.0005202087911065911
222,0.995807239705608,0.9958956479264987,8.840822089062339e-05
223,0.9947850193179214,0.9937105196278363,0.0010744996900851067
224,0.9926093779327787,0.9924200191401167,0.00018935879266201994
225,0.9899485208970766,0.9899344154911797,1.4105405896969181e-05
226,0.9868381237720864,0.9867913291210626,4.679465102375158e-05
227,0.9835694530290265,0.9830317228563374,0.0005377301726890993
228,0.9773951010034879,0.9791354505597639,0.0017403495562759996
229,0.9705959461338908,0.9719516297074492,0.0013556835735584194
230,0.9658819368978755,0.9643328181961107,0.0015491187017647734
231,0.9599444699907483,0.9594528523235579,0.0004916176671904138
232,0.9505672074030891,0.9534121430138178,0.0028449356107287382
233,0.9442629470740126,0.9430359033199762,0.0012270437540363721
234,0.9404053762336622,0.9359751804654408,0.0044301957682213455
235,0.9331773530445353,0.9322905605027181,0.0008867925418172273
236,0.9122575701570015,0.9246285933594525,0.012371023202450981
237,0.9071801415696888,0.9023543658725475,0.004825775697141377
238,0.8976980288201127,0.8969230185259044,0.0007750102942083448
239,0.8876018831611104,0.8869020460486019,0.000699837112508539
240,0.8768654980825829,0.8762394924121194,0.0006260056704634476
241,0.8718731386943492,0.8649236011978922,0.006949537496456992
242,0.8601307874614592,0.8595442639769567,0.0005865234845024991
243,0.8546194170814658,0.8474528533224273,0.007166563759038569
244,0.8345222279833523,0.8422442560394922,0.007722028056139862
245,0.8217643101634703,0.8221915169108297,0.0004272067473594099
246,0.8139589363305612,0.8111367355350803,0.0028222007954809003
247,0.8070609653147659,0.8039132459057962,0.0031477194089697402
248,0.799931191757714,0.7982020849287681,0.0017291068289458922
249,0.7916151864906585,0.7921527670612544,0.0005375805705958303
250,0.7925613482962857,0.7846018472960297,0.007959501000255997
251,0.7849433371382591,0.7859666656689593,0.001023328530700196
252,0.7762480996099578,0.7782681416813345,0.0020200420713767375
253,0.7770690375931375,0.7694305112335051,0.007638526359632358
254,0.7681850221404267,0.7702082918938491,0.0020232697534223743
255,0.7598598584656853,0.7616022373280114,0.0017423788623260883
256,0.7512663247163702,0.7535540723876128,0.0022877476712426237
257,0.7512663247169654,0.7450602813005033,0.006206043416462137
258,0.7419442147133446,0.745068225784186,0.0031240110708413704
259,0.7423991112761067,0.7362129075015463,0.0061862037745603615
260,0.7329081648200557,0.7377088482857143,0.0048006834656585395
261,0.7332534793910178,0.7296057291779874,0.003647750213030432
262,0.73325343886688,0.7320888876899102,0.0011645511769697858
263,0.73325343886688,0.7334672426089381,0.00021380374205814956
264,0.73325343886688,0.733791069269621,0.0005376304027410184
265,0.73325343886688,0.7336560912741029,0.0004026524072229254
266,0.73325343886688,0.7335119221345544,0.0002584832676744142
267,0.73325343886688,0.7334569964010216,0.00020355753414158517
268,0.73325343886688,0.7333763683238658,0.0001229294569857764
269,0.73325343886688,0.7333559127309502,0.00010247386407025161
270,0.7329081648200557,0.7333506110163821,0.0004424461963263848
271,0.7332534793910178,0.7329378999828257,0.000315579408192157
272,0.73325343886688,0.733391976702039,0.00013853783515904716
273,0.73325343886688,0.7334625770146588,0.0002091381477787868
274,0.73325343886688,0.7334834667191439,0.0002300278522638921
275,0.73325343886688,0.7335325785922437,0.00027913972536375287
276,0.73325343886688,0.733575180205849,0.00032174133896900603
277,0.73325343886688,0.7336031468047673,0.00034970793788735577
278,0.73325343886688,0.7335988142070795,0.0003453753401995163
279,0.7329081648200557,0.7335863919846884,0.0006782271646327276
280,0.7329782127180522,0.7331913881723007,0.00021317545424848205
281,0.7329081648200557,0.7351205334191868,0.002212368599131098
282,0.7329082053663134,0.7308808408229527,0.0020273645433607212
283,0.7332534793910178,0.7268656628548148,0.006387816536203017
284,0.7235995865613061,0.7245461780616599,0.0009465915003538106
285,0.7140157909493315,0.7132681009974647,0.0007476899518668034
286,0.7041553348623858,0.7027262281874482,0.0014291066749375636
287,0.6938266710723222,0.6925718605907404,0.001254810481581825
288,0.6832546133330609,0.682293513829031,0.0009610995040298942
289,0.6723996610482713,0.6718503364878674,0.0005493245604039076
290,0.6612660196452754,0.6610392804939996,0.00022673915127580102
291,0.6498599272075992,0.6499108505929886,5.092338538936758e-05
292,0.6381892493871127,0.6385431906309837,0.00035394124387100323
293,0.6262637282336511,0.626919438424657,0.0006557101910059648
294,0.6140948637433299,0.6150429692957261,0.0009481055523962167
295,0.6125538442995154,0.6029442738953785,0.009609570404136902
296,0.5870896108065637,0.6016027844857927,0.014513173679228997
297,0.5739781317566026,0.5761272133647245,0.0021490816081218833
298,0.5717459840409577,0.56332639127126,0.008419592769697615
299,0.5582773482388389,0.560702164151495,0.0024248159126560864
300,0.5417670245297279,0.5475717471415762,0.005804722611848279
301,0.5277475766278064,0.5313304368317948,0.0035828602039884583
302,0.5244487284519457,0.5178029773288115,0.006645751123134147
303,0.5100633089087778,0.5161321054469439,0.006068796538166055
304,0.5064571818968395,0.5035263903800704,0.0029307915167691156
305,0.4955994836787461,0.5007917921003343,0.005192308421588188
306,0.49173520957046424,0.49140465810880013,0.0003305514616641081
307,0.49173520957046424,0.4906646426081775,0.0010705669622867453
308,0.49173520957046424,0.4926478615800248,0.0009126520095605883
309,0.49173520957046424,0.4931459753743395,0.0014107658038752802
310,0.49173520957046424,0.49314066730970063,0.0014054577392363932
311,0.4917974028244878,0.49303655159439447,0.0012391487699066617
312,0.4917352095736567,0.49330318686029917,0.0015679772866424857
313,0.4917974028244878,0.4928760323961635,0.0010786295716757044
314,0.4917974028244878,0.4928509060219087,0.0010535031974208686
315,0.4917974028244878,0.49316226130297414,0.0013648584784863305
316,0.4917974028244878,0.4928152250417744,0.0010178222172865792
317,0.4917974028244878,0.49276871026667635,0.0009713074421885404
318,0.4917974028244878,0.49279641633758725,0.0009990135130994449
319,0.4917974028244878,0.49284011860255794,0.0010427157780701357
320,0.4917974028244878,0.49284988500735777,0.0010524821828699626
321,0.4917974028244878,0.4928507406539484,0.0010533378294605988
322,0.4917974028244878,0.4928465524594366,0.0010491496349487872
323,0.49566102525285116,0.49284316936762496,0.002817855885226206
324,0.49566102525285116,0.4967031081961939,0.001042082943342737
325,0.49566102525285116,0.49668278668146765,0.0010217614286164856
326,0.49566102525285116,0.496684453022474,0.001023427769622831
327,0.49566102525285116,0.49667642301403847,0.0010153977611873088
328,0.49566102525285116,0.4966714138800653,0.0010103886272141427
329,0.49566102525285116,0.49666667778757956,0.0010056525347283962
330,0.49566102525285116,0.49666693061719736,0.0010059053643461935
331,0.49566102525285116,0.4966636057033605,0.0010025804505093272
332,0.49566102525285116,0.4966708333340807,0.001009808081229524
333,0.49566102525285116,0.49666701316835526,0.001005987915504103
334,0.49566102525285116,0.4966598673785409,0.0009988421256897362
335,0.49566102525285116,0.4966615748223024,0.0010005495694512256
336,0.49566102525285116,0.49666297562559725,0.0010019503727460854
337,0.49566102525285116,0.49666562576519685,0.001004600512345688
338,0.49566102525285116,0.49666650688307307,0.001005481630221905
339,0.49566102525285116,0.49666769868138444,0.001006673428533278
340,0.49566102525285116,0.4966677421171523,0.0010067168643011493
341,0.49566102525285116,0.4966659979267486,0.0010049726738974307
342,0.49566102525285116,0.4966651831803522,0.001004157927501026
343,0.49566102525285116,0.49666341063238933,0.0010023853795381732
344,0.49566102525285116,0.49665612950202304,0.0009951042491718742
345,0.5065213099644608,0.496658004905066,0.009863305059394756
346,0.5065213099644608,0.5074942686418367,0.0009729586773759014
347,0.5065213099644608,0.5074802183368388,0.0009589083723779979
348,0.5065213099644608,0.5064774120019226,4.389796253811973e-05
349,0.5065213099644608,0.5041992513009094,0.0023220586635513962
350,0.5065213099644608,0.5021265131516585,0.004394796812802304
351,0.49566102525285116,0.4985322729143306,0.002871247661479448
352,0.4917974028244878,0.48538305668759407,0.006414346136893734
353,0.4727829915279784,0.4806503506652999,0.00786735913732145
354,0.46225548818963386,0.46125442553871704,0.0010010626509168175
355,0.4577584711182893,0.450442884561057,0.007315586557232301
356,0.4378263158251159,0.4456688226853072,0.007842506860191334
357,0.4327913223535487,0.4251224423513368,0.007668880002211942
358,0.41740354300519494,0.4205541919985766,0.003150648993381633
359,0.4120321116045708,0.4061739762719527,0.005858135332618142
360,0.40643887090300923,0.4011547527938533,0.005284118109155911
361,0.39649489916527575,0.3958712183103773,0.0006236808548984452
362,0.38470265812949334,0.3848864685863593,0.00018381045686594044
363,0.3689938398069945,0.3733803924896969,0.004386552682702383
364,0.3626876444186082,0.3584991494299652,0.004188494988642988
365,0.3470388633004814,0.35223258509517363,0.005193721794692241
366,0.3403300104863555,0.3368315777121282,0.0034984327742273447
367,0.3334394818760891,0.3297077594909738,0.0037317223851153214
368,0.31778122169755074,0.32334283456689994,0.005561612869349197
369,0.31056717829755814,0.30782317437489604,0.0027440039226621082
370,0.30304374717416577,0.300513353793582,0.002530393380583751
371,0.28751706967522084,0.2929939096938169,0.005476840018596052
372,0.27984066560505233,0.2773190505258539,0.0025216150791984027
373,0.2719854979363547,0.2687490715069844,0.003236426429370276
374,0.2568430535155672,0.26119064621759724,0.004347592702030056
375,0.24874945525021588,0.2466443750547204,0.00210508019549549
376,0.24048606110351933,0.2388684040576051,0.0016176570459142392
377,0.24048606110119264,0.23182344670831093,0.008662614392881712
378,0.23205330145523229,0.23260991664719022,0.0005566151919579321
379,0.2234516646179016,0.22534981495737277,0.0018981503394711607
380,0.21720106769149386,0.21945390638241818,0.0022528386909243248
381,0.217201184044741,0.21625288950723548,0.0009482945375055285
382,0.217201184044741,0.21827287479549848,0.0010716907507574702
383,0.217201184044741,0.2188830957569828,0.0016819117122418015
384,0.217201184044741,0.2188654194536832,0.0016642354089421996
385,0.217201184044741,0.2185864016681116,0.0013852176233705993
386,0.217201184044741,0.21841029991690344,0.0012091158721624362
387,0.21716842300873276,0.2183205791325412,0.0011521561238084232
388,0.2171050793397397,0.21867585337003242,0.0015707740302927375
389,0.2171050793397397,0.21787934102248877,0.0007742616827490778
390,0.2170700718403253,0.21764662971921686,0.0005765578788915482
391,0.2170700718216308,0.21701794371747785,5.212810415294866e-05
392,0.2170700718216308,0.21589800594378955,0.001172065877841244
393,0.2170700718216308,0.21466832142411238,0.002401750397518415
394,0.2084804214168286,0.2110743928337101,0.002593971416881502
395,0.19973674958991458,0.1989487432495146,0.0007880063403999937
396,0.19084167608205116,0.18766968096727787,0.003171995114773285
397,0.17260876835790223,0.17668912550087326,0.004080357142971031
398,0.16765669051955523,0.1587215986122229,0.008935091907332326
399,0.1493817617448148,0.1535559667198107,0.004174204974995904
400,0.13995841883168927,0.13549646106153845,0.004461957770150821
401,0.1304863413010353,0.1276051034352643,0.002881237865771019
402,0.12090392402696114,0.11851100615634878,0.0023929178706123544
403,0.11126440956973253,0.10797050567431349,0.0032939038954190453
404,0.09845765763097401,0.09735242805454576,0.0011052295764282516
405,0.07918097871999286,0.08384047435861891,0.004659495638626054
406,0.04977447275810331,0.06240200654451974,0.012627533786416428
407,0.029936342505682813,0.02938606614638179,0.0005502763593010218
408,0.019972436842821125,0.008580853143609372,0.011391583699211753
409,-3.898866210705332e-07,-0.0013292802953126385,0.0013288904086915679
410,-0.00999135358159551,-0.02063834288032184,0.010646989298726331
411,0.0299379842542356,0.029846511834505495,9.147241973010353e-05
412,0.03987568573000191,0.04935027300013766,0.009474587270135754
413,0.059636653283275526,0.05878400100644697,0.0008526522768285555
414,0.07918909003736094,0.0779742951801501,0.0012147948572108352
415,0.10144367410035877,0.09707138568102137,0.0043722884193374
416,0.1112090032208549,0.11861023848666434,0.007401235265809436
417,0.13050453106272844,0.12877912022667368,0.0017254108360547638
418,0.14933774517953483,0.14768798015416637,0.0016497650253684548
419,0.16768552569646772,0.16608817609912416,0.0015973495973435614
420,0.18182176263908265,0.18367630558276912,0.0018545429436864769
421,0.19086840425964813,0.19492970050297798,0.004061296243329848
422,0.19976628850818443,0.2004566886453316,0.0006904001371471624
423,0.20851272014465166,0.2063436753744051,0.00216904477024657
424,0.20851272014465166,0.21304011981679438,0.004527399672142718
425,0.2171050793397397,0.21175600087661384,0.00534907846312585
426,0.2171050793397397,0.22032468362680802,0.0032196042870683284
427,0.22335611995395765,0.22062156040012926,0.0027345595538283973
428,0.23195338558500322,0.22668963231836942,0.005263753266633808
429,0.23195338558500322,0.2348954490872634,0.0029420635022601727
430,0.23195338558500322,0.23445576134987958,0.002502375764876358
431,0.24038202727848348,0.2342110573924543,0.006170969886029193
432,0.24038214296782195,0.24258575438452654,0.0022036114167045817
433,0.24038214296782195,0.24304442618680472,0.002662283218982764
434,0.24038214296782195,0.24398524766482066,0.0036031046969987046
435,0.24038214296782195,0.24491639020031655,0.004534247232494598
436,0.24864132406544032,0.24552871442071014,0.0031126096447301743
437,0.24864132407477124,0.254179123934181,0.0055377998594097755
438,0.24864132407477124,0.25453346735317284,0.005892143278401596
439,0.25673084527134676,0.2549121696422457,0.0018186756291010409
440,0.2567309604601985,0.2635474390414629,0.006816478581264385
441,0.27198549794564414,0.26504995470538745,0.006935543240256692
442,0.2719854979363547,0.2831320711772564,0.011146573240901736
443,0.27984066560505233,0.28664209304793836,0.006801427442886032
444,0.2875171838165681,0.2972761261598976,0.009758942343329524
445,0.31764671129556576,0.3071497432611828,0.010496968034382992
446,0.3333019680965237,0.3382492552470209,0.004947287150497193
447,0.3625397923105851,0.3533061647069812,0.009233627603603911
448,0.3905800279142459,0.38059055576641015,0.009989472147835743
449,0.39654792512266396,0.4071116811005186,0.010563755977854639
450,0.41740354301835686,0.41280225908178614,0.004601283936570721
451,0.43262235379363456,0.43317991255712535,0.0005575587634907841
452,0.4528844359171054,0.44802095633571354,0.004863479581391883
453,0.45769971630335116,0.46815852835692034,0.010458812053569189
454,0.4727829915155997,0.47265104000139946,0.00013195151420025697
455,0.49559948368486634,0.48722162836358823,0.008377855321278105
456,0.5100632063863288,0.5091291264210861,0.0009340799652427512
457,0.5244486269629286,0.5231858466175182,0.0012627803454103859
458,0.5417019858806907,0.5372635569463797,0.004438428934311012
459,0.5445807225924163,0.5542560612105573,0.00967533861814096
460,0.5582107495425639,0.5570668773812029,0.0011438721613610259
461,0.5716791061305742,0.5705975378236928,0.0010815683068813309
462,0.5849629541681387,0.5839775974577641,0.0009853567103745853
463,0.5998631384704217,0.5971156836259813,0.002747454844440389
464,0.6138167004787862,0.611798098639584,0.0020186018392022165
465,0.625984830015205,0.6254157518173692,0.0005690781978358039
466,0.6379095889923379,0.6373644595775559,0.0005451294147819086
467,0.6495796122237628,0.6491151876961837,0.00046442452757911035
468,0.6609851508915128,0.6604842818532182,0.0005008690382946046
469,0.6721182442051845,0.6708642868606483,0.0012539573445362606
470,0.6726346358908027,0.6805744009192727,0.007939765028469936
